date,price,bedrooms,bathrooms,qm_living,qm_lot,floors,waterfront,view,condition,grade,qm_above_ground,qm_basement,yr_built,yr_renovated,zipcode,yrs_since_renovation,house_age,yrs_built_ren,lat,long,qm_living15,qm_lot15,renovated
7,300000.0,3,2.5,173.729,319.493,2.0,0.0,0.0,3,7,569.976,0.0,2005,0.0,98042,0.0,10,2005.0,47.399,-122.163,203.458,374.306,0
10,389500.0,5,3.5,274.993,1163.796,2.0,0.0,0.0,3,9,591.312,310.896,1986,0.0,98023,0.0,29,1986.0,47.313,-122.35,205.316,1017.474,0
2,330000.0,3,1.5,157.006,952.256,1.0,0.0,0.0,4,7,515.112,0.0,1955,0.0,98166,0.0,60,1955.0,47.453,-122.344,184.877,1029.737,0
11,269950.0,3,2.25,149.574,667.694,2.0,0.0,0.0,3,7,490.728,0.0,1988,0.0,98042,0.0,27,1988.0,47.376,-122.117,152.361,668.344,0
8,107000.0,2,1.0,62.245,438.502,1.0,0.0,0.0,4,6,204.216,0.0,1948,0.0,98106,0.0,67,1948.0,47.524,-122.358,137.496,438.502,0
12,249000.0,3,1.0,162.766,1358.799,2.0,0.0,2.0,3,8,534.01,0.0,2005,0.0,98032,0.0,10,2005.0,47.376,-122.278,167.225,836.127,0
8,442500.0,4,2.0,143.071,549.986,1.5,0.0,0.0,5,7,469.392,0.0,1935,0.0,98125,0.0,80,1935.0,47.715,-122.301,151.432,577.485,0
11,203000.0,3,1.5,127.277,696.772,1.0,0.0,0.0,3,7,329.184,88.392,1958,0.0,98198,0.0,57,1958.0,47.417,-122.322,130.064,696.772,0
9,222900.0,2,1.0,79.897,538.837,1.0,0.0,0.0,5,5,262.128,0.0,1942,0.0,98056,0.0,73,1942.0,47.498,-122.183,83.613,557.418,0
4,453000.0,2,1.5,156.077,1616.512,1.5,0.0,0.0,3,7,512.064,0.0,1991,0.0,98038,0.0,24,1991.0,47.384,-122.006,149.574,2564.123,0
6,190000.0,1,0.75,86.4,2718.156,1.0,0.0,0.0,3,6,283.464,0.0,1941,0.0,98178,0.0,74,1941.0,47.484,-122.236,185.806,1702.076,0
4,320000.0,4,1.75,169.083,685.717,1.0,0.0,0.0,5,7,350.52,204.216,1962,0.0,98058,0.0,53,1962.0,47.457,-122.171,149.574,786.145,0
12,733500.0,3,1.5,196.954,405.986,1.5,0.0,0.0,3,8,646.176,0.0,1904,0.0,98122,0.0,111,1904.0,47.606,-122.307,182.09,475.663,0
2,555000.0,4,2.25,309.367,2023.892,2.0,0.0,0.0,3,9,1014.984,0.0,1994,0.0,98059,0.0,21,1994.0,47.472,-122.136,309.367,2024.914,0
12,364950.0,3,2.25,234.116,573.212,2.0,0.0,0.0,3,7,563.88,204.216,2003,0.0,98038,0.0,12,2003.0,47.352,-122.042,209.961,647.255,0
11,490000.0,3,1.75,144.929,859.074,1.0,0.0,0.0,3,7,353.568,121.92,1989,0.0,98033,0.0,26,1989.0,47.695,-122.174,157.006,814.945,0
7,165000.0,2,1.0,59.458,721.671,1.0,0.0,0.0,3,6,195.072,0.0,1942,0.0,98106,0.0,73,1942.0,47.515,-122.359,78.039,689.712,0
11,506000.0,5,3.75,360.464,777.598,2.0,0.0,0.0,4,7,1182.624,0.0,2004,0.0,98056,0.0,11,2004.0,47.481,-122.179,200.67,432.092,0
4,754000.0,5,1.75,218.322,724.643,1.0,0.0,0.0,4,8,460.248,256.032,1968,0.0,98008,0.0,47,1968.0,47.622,-122.107,206.245,780.385,0
8,443600.0,3,2.5,132.851,98.106,3.0,0.0,0.0,3,8,435.864,0.0,2003,0.0,98117,0.0,12,2003.0,47.684,-122.388,121.703,198.348,0
8,380600.0,3,2.5,178.374,1137.504,2.0,0.0,0.0,3,7,585.216,0.0,1998,0.0,98019,0.0,17,1998.0,47.726,-121.97,178.374,1101.737,0
1,722800.0,3,3.25,402.27,1356.384,2.0,0.0,0.0,3,10,1106.424,213.36,1985,0.0,98074,0.0,30,1985.0,47.634,-122.044,299.148,1177.267,0
2,342888.0,2,1.0,73.393,478.45,1.0,0.0,0.0,4,6,240.792,0.0,1948,0.0,98118,0.0,67,1948.0,47.553,-122.272,135.638,478.45,0
9,555000.0,4,1.75,218.322,552.401,1.0,0.0,2.0,3,8,411.48,304.8,1957,0.0,98115,0.0,58,1957.0,47.688,-122.298,191.38,557.418,0
6,613000.0,3,2.5,125.419,285.026,2.0,0.0,0.0,3,7,411.48,0.0,1991,0.0,98122,0.0,24,1991.0,47.61,-122.293,176.516,371.612,0
7,480000.0,3,2.0,136.567,933.861,1.0,0.0,0.0,4,8,448.056,0.0,1956,0.0,98125,0.0,59,1956.0,47.726,-122.316,137.496,908.591,0
3,619500.0,6,1.5,156.077,483.281,1.5,0.0,0.0,2,7,512.064,0.0,1911,0.0,98033,0.0,104,1911.0,47.68,-122.206,175.587,510.966,0
6,437000.0,4,2.5,175.587,790.14,1.0,0.0,0.0,3,8,393.192,182.88,1980,0.0,98052,0.0,35,1980.0,47.68,-122.115,159.793,891.869,0
4,621000.0,4,2.5,188.593,920.204,1.0,0.0,0.0,4,8,618.744,0.0,1959,0.0,98006,0.0,56,1959.0,47.552,-122.184,197.883,929.773,0
7,810000.0,4,1.75,163.509,379.044,1.5,0.0,0.0,4,8,536.448,0.0,1906,0.0,98103,0.0,109,1906.0,47.675,-122.331,163.509,568.566,0
5,415000.0,3,2.25,181.161,823.864,1.0,0.0,0.0,3,7,411.48,182.88,1964,0.0,98155,0.0,51,1964.0,47.754,-122.312,120.774,824.979,0
11,250000.0,4,1.0,133.78,687.854,1.0,0.0,0.0,3,6,329.184,109.728,1918,0.0,98126,0.0,97,1918.0,47.533,-122.379,150.503,690.827,0
4,585000.0,3,1.5,207.174,557.418,1.0,0.0,1.0,3,8,384.048,295.656,1968,0.0,98136,0.0,47,1968.0,47.537,-122.395,196.954,668.902,0
5,220000.0,3,1.0,109.626,464.701,1.5,0.0,0.0,3,7,359.664,0.0,1946,0.0,98155,0.0,69,1946.0,47.753,-122.324,136.567,781.314,0
4,580000.0,5,2.5,232.258,1105.546,1.0,0.0,0.0,3,7,426.72,335.28,1963,0.0,98007,0.0,52,1963.0,47.592,-122.132,261.986,1105.546,0
7,1320000.0,3,2.75,248.98,1867.722,1.0,0.0,0.0,5,9,554.736,262.128,1964,0.0,98039,0.0,51,1964.0,47.63,-122.234,284.283,1842.917,0
8,675000.0,4,2.5,189.522,857.03,1.0,0.0,0.0,5,8,490.728,131.064,1968,0.0,98052,0.0,47,1968.0,47.636,-122.097,160.722,857.03,0
10,695000.0,4,2.75,247.122,686.46,2.0,0.0,0.0,3,9,810.768,0.0,2002,0.0,98075,0.0,13,2002.0,47.599,-121.977,261.986,686.367,0
12,915000.0,5,2.75,239.69,708.85,1.0,0.0,0.0,4,7,527.304,259.08,1954,0.0,98004,0.0,61,1954.0,47.623,-122.205,189.522,716.932,0
11,375000.0,3,1.0,92.903,645.397,1.0,0.0,0.0,4,7,304.8,0.0,1947,0.0,98125,0.0,68,1947.0,47.714,-122.319,92.903,645.397,0
4,500000.0,3,1.5,123.561,117.522,2.0,0.0,0.0,3,8,347.472,57.912,2008,0.0,98116,0.0,7,2008.0,47.577,-122.409,123.561,117.429,0
12,335000.0,2,2.0,131.922,481.702,1.0,0.0,0.0,3,7,432.816,0.0,2004,0.0,98038,0.0,11,2004.0,47.354,-122.022,198.812,454.296,0
7,170000.0,2,1.0,118.916,2020.64,1.5,0.0,0.0,5,6,390.144,0.0,1912,0.0,98001,0.0,103,1912.0,47.31,-122.241,141.213,2020.64,0
4,320900.0,5,2.5,204.387,789.676,1.0,0.0,0.0,4,7,426.72,243.84,1971,0.0,98010,0.0,44,1971.0,47.307,-122.006,126.348,822.656,0
3,508000.0,3,1.75,167.225,786.145,1.0,0.0,0.0,3,8,438.912,109.728,1978,0.0,98052,0.0,37,1978.0,47.662,-122.141,205.316,783.73,0
7,228950.0,3,1.75,111.484,844.024,1.0,0.0,0.0,4,7,365.76,0.0,1968,0.0,98023,0.0,47,1968.0,47.28,-122.353,111.484,844.024,0
5,433000.0,4,2.0,170.942,442.218,1.5,0.0,0.0,4,6,329.184,231.648,1929,0.0,98106,0.0,86,1929.0,47.53,-122.349,108.697,552.773,0
9,267500.0,2,1.0,89.187,478.45,1.0,0.0,0.0,5,6,292.608,0.0,1951,0.0,98126,0.0,64,1951.0,47.52,-122.372,93.832,464.515,0
3,370000.0,3,1.75,119.845,939.9,1.0,0.0,0.0,3,7,393.192,0.0,1984,0.0,98072,0.0,31,1984.0,47.76,-122.146,164.438,1099.879,0
12,320000.0,2,1.0,105.909,356.19,1.5,0.0,0.0,3,6,347.472,0.0,1911,0.0,98126,0.0,104,1911.0,47.564,-122.378,110.555,534.192,0
10,660000.0,3,1.75,162.58,483.096,1.0,0.0,1.0,4,8,533.4,0.0,1956,0.0,98117,0.0,59,1956.0,47.7,-122.383,191.38,483.096,0
8,787888.0,4,2.25,239.69,1961.647,2.0,0.0,0.0,4,9,786.384,0.0,1977,0.0,98040,0.0,38,1977.0,47.557,-122.219,249.909,944.359,0
12,329000.0,4,2.5,246.193,546.27,2.0,0.0,0.0,3,9,807.72,0.0,2005,0.0,98042,0.0,10,2005.0,47.351,-122.165,242.477,602.94,0
12,602000.0,2,1.0,136.567,594.393,1.0,0.0,0.0,4,7,295.656,152.4,1941,0.0,98105,0.0,74,1941.0,47.672,-122.279,181.161,594.393,0
11,375000.0,3,2.0,152.361,905.804,1.0,0.0,0.0,3,7,499.872,0.0,1959,0.0,98028,0.0,56,1959.0,47.742,-122.241,124.49,905.804,0
5,212000.0,1,1.0,57.6,707.921,1.0,0.0,0.0,3,6,188.976,0.0,1926,0.0,98166,0.0,89,1926.0,47.47,-122.349,107.767,707.921,0
8,224000.0,3,1.5,133.78,777.598,1.0,0.0,0.0,3,7,438.912,0.0,1977,0.0,98118,0.0,38,1977.0,47.542,-122.275,133.78,777.598,0
3,315500.0,3,2.0,107.767,936.369,1.0,0.0,0.0,3,7,353.568,0.0,1986,0.0,98019,0.0,29,1986.0,47.734,-121.976,104.98,937.113,0
1,350000.0,2,1.0,99.406,267.561,1.0,0.0,0.0,3,7,326.136,0.0,1902,0.0,98102,0.0,113,1902.0,47.626,-122.324,188.593,267.561,0
7,285000.0,3,1.75,159.793,1217.401,1.0,0.0,0.0,4,7,524.256,0.0,1962,0.0,98168,0.0,53,1962.0,47.471,-122.26,170.942,1217.401,0
12,425000.0,3,1.75,142.142,910.449,1.0,0.0,0.0,5,8,466.344,0.0,1958,0.0,98133,0.0,57,1958.0,47.766,-122.336,154.219,910.449,0
3,190000.0,3,1.75,117.987,731.611,1.0,0.0,0.0,4,7,387.096,0.0,1980,0.0,98030,0.0,35,1980.0,47.37,-122.17,170.012,669.831,0
5,374000.0,3,1.75,140.284,1713.038,1.0,0.0,0.0,3,7,460.248,0.0,1971,0.0,98027,0.0,44,1971.0,47.549,-122.046,148.645,3188.988,0
8,292000.0,2,1.0,81.755,510.966,1.0,0.0,0.0,3,6,268.224,0.0,1904,0.0,98118,0.0,111,1904.0,47.557,-122.289,100.335,510.966,0
5,475000.0,5,1.75,187.664,473.805,1.5,0.0,0.0,5,7,402.336,213.36,1911,0.0,98103,0.0,104,1911.0,47.692,-122.345,104.98,473.805,0
3,546500.0,3,2.5,130.993,248.516,1.0,0.0,0.0,3,7,249.936,179.832,1985,0.0,98117,0.0,30,1985.0,47.679,-122.371,130.993,372.82,0
11,82000.0,3,1.0,79.897,968.607,1.0,0.0,0.0,3,6,262.128,0.0,1954,0.0,98146,0.0,61,1954.0,47.499,-122.341,105.909,1045.159,0
4,219900.0,3,1.0,79.897,968.607,1.0,0.0,0.0,3,6,262.128,0.0,1954,0.0,98146,0.0,61,1954.0,47.499,-122.341,105.909,1045.159,0
6,440000.0,3,1.0,112.413,534.192,1.5,0.0,0.0,4,7,368.808,0.0,1910,0.0,98136,0.0,105,1910.0,47.54,-122.391,107.767,464.515,0
11,453000.0,3,1.75,132.851,1875.99,1.0,0.0,0.0,3,7,435.864,0.0,1955,0.0,98006,0.0,60,1955.0,47.562,-122.183,198.812,1706.071,0
8,330000.0,6,3.25,196.954,640.38,1.0,0.0,0.0,4,7,323.088,323.088,1983,0.0,98106,0.0,32,1983.0,47.551,-122.355,128.206,649.02,0
7,359950.0,3,2.75,235.974,799.337,2.0,0.0,0.0,3,8,774.192,0.0,1991,0.0,98092,0.0,24,1991.0,47.321,-122.185,209.961,691.013,0
6,616000.0,4,2.5,231.328,1201.143,2.0,0.0,0.0,3,9,758.952,0.0,1983,0.0,98074,0.0,32,1983.0,47.616,-122.021,226.683,1201.143,0
11,245000.0,2,1.0,62.245,218.879,1.0,0.0,0.0,5,6,204.216,0.0,1960,0.0,98144,0.0,55,1960.0,47.592,-122.295,113.342,161.651,0
11,296000.0,2,2.0,122.632,189.522,3.0,0.0,0.0,3,7,402.336,0.0,1997,0.0,98125,0.0,18,1997.0,47.722,-122.291,132.851,189.522,0
11,193000.0,2,1.0,88.258,836.127,1.0,0.0,0.0,3,6,289.56,0.0,1924,0.0,98106,0.0,91,1924.0,47.522,-122.361,92.903,769.237,0
8,456000.0,3,2.0,173.729,784.287,1.5,0.0,0.0,5,7,323.088,246.888,1927,0.0,98117,0.0,88,1927.0,47.696,-122.365,152.361,573.583,0
4,480000.0,4,1.75,170.942,859.353,1.0,0.0,0.0,4,7,298.704,262.128,1956,0.0,98133,0.0,59,1956.0,47.708,-122.337,141.213,859.353,0
5,382000.0,3,3.25,130.993,116.407,3.0,0.0,0.0,3,8,429.768,0.0,2005,0.0,98103,0.0,10,2005.0,47.698,-122.34,130.993,116.407,0
6,650000.0,2,1.0,97.548,236.159,1.0,0.0,0.0,3,7,268.224,51.816,1904,0.0,98122,0.0,111,1904.0,47.617,-122.298,150.503,168.062,0
11,431750.0,2,2.0,130.064,933.861,1.0,0.0,0.0,3,8,426.72,0.0,1957,0.0,98125,0.0,58,1957.0,47.726,-122.316,130.064,816.153,0
5,419900.0,3,2.5,151.432,163.045,2.0,0.0,0.0,3,8,402.336,94.488,1997,0.0,98033,0.0,18,1997.0,47.691,-122.176,178.374,1351.739,0
12,315000.0,3,2.0,176.516,883.786,1.0,0.0,0.0,3,8,579.12,0.0,1995,0.0,98023,0.0,20,1995.0,47.284,-122.357,166.296,745.825,0
4,597500.0,4,3.0,175.587,3277.618,1.0,0.0,0.0,3,9,460.248,115.824,1979,0.0,98052,0.0,36,1979.0,47.711,-122.099,253.625,3207.476,0
3,615000.0,3,2.5,276.851,4022.793,1.0,0.0,0.0,4,8,588.264,320.04,1978,0.0,98077,0.0,37,1978.0,47.763,-122.093,268.49,3336.611,0
10,605000.0,4,3.25,268.025,3128.137,2.0,0.0,0.0,4,8,879.348,0.0,1984,0.0,98027,0.0,31,1984.0,47.517,-122.046,177.445,1486.448,0
4,220000.0,3,2.5,183.948,1105.546,2.0,0.0,0.0,3,8,603.504,0.0,1990,0.0,98092,0.0,25,1990.0,47.266,-122.217,197.883,922.805,0
4,340000.0,4,2.5,280.567,812.901,1.0,0.0,0.0,3,8,521.208,399.288,1960,0.0,98188,0.0,55,1960.0,47.43,-122.29,176.516,812.901,0
5,602000.0,5,1.75,305.651,1105.546,1.5,0.0,0.0,3,8,1002.792,0.0,1973,0.0,98052,0.0,42,1973.0,47.663,-122.141,205.316,794.228,0
5,575000.0,3,1.75,146.787,1091.61,1.0,0.0,0.0,4,7,359.664,121.92,1951,0.0,98118,0.0,64,1951.0,47.537,-122.265,199.741,1091.61,0
5,285000.0,3,2.5,194.167,1006.511,1.0,0.0,0.0,4,8,414.528,222.504,1987,0.0,98003,0.0,28,1987.0,47.354,-122.303,162.58,798.501,0
2,306500.0,3,1.5,102.193,756.23,1.0,0.0,0.0,4,7,335.28,0.0,1965,0.0,98059,0.0,50,1965.0,47.5,-122.162,132.851,715.353,0
1,325000.0,3,2.5,173.729,323.302,2.0,0.0,0.0,3,7,569.976,0.0,2002,0.0,98056,0.0,13,2002.0,47.483,-122.183,200.67,323.302,0
3,623000.0,3,2.75,222.038,2025.657,1.0,0.0,0.0,3,8,441.96,286.512,1973,0.0,98034,0.0,42,1973.0,47.734,-122.183,222.038,941.665,0
3,256500.0,3,2.0,122.632,795.993,1.0,0.0,0.0,3,7,402.336,0.0,1993,0.0,98042,0.0,22,1993.0,47.39,-122.164,148.645,786.238,0
11,473000.0,5,3.5,318.657,638.429,2.0,0.0,0.0,3,10,862.584,182.88,2002,0.0,98031,0.0,13,2002.0,47.406,-122.207,339.096,613.16,0
10,549000.0,3,2.5,209.032,857.959,2.0,0.0,0.0,3,8,685.8,0.0,1985,0.0,98052,0.0,30,1985.0,47.727,-122.105,212.748,760.597,0
3,305000.0,3,1.0,158.864,1775.841,1.0,0.0,0.0,3,6,521.208,0.0,1986,0.0,98014,0.0,29,1986.0,47.656,-121.913,153.29,1406.923,0
2,317000.0,4,2.5,200.67,747.776,2.0,0.0,0.0,3,9,658.368,0.0,1988,0.0,98001,0.0,27,1988.0,47.334,-122.26,231.328,835.662,0
7,450000.0,3,1.75,130.064,1279.739,1.0,0.0,0.0,3,8,426.72,0.0,1963,0.0,98028,0.0,52,1963.0,47.741,-122.259,204.387,970.836,0
4,225000.0,2,2.5,144.929,495.452,1.0,0.0,0.0,3,5,237.744,237.744,1947,0.0,98055,0.0,68,1947.0,47.475,-122.213,93.832,445.934,0
2,500000.0,5,2.0,213.677,733.655,2.5,0.0,0.0,4,8,701.04,0.0,1956,0.0,98133,0.0,59,1956.0,47.756,-122.356,188.593,734.12,0
8,207000.0,2,1.0,76.18,451.509,1.0,0.0,0.0,5,6,249.936,0.0,1955,0.0,98118,0.0,60,1955.0,47.53,-122.271,115.2,557.418,0
8,474900.0,3,1.0,151.432,771.838,1.5,0.0,0.0,3,7,496.824,0.0,1948,0.0,98146,0.0,67,1948.0,47.508,-122.378,108.697,771.838,0
7,515000.0,3,2.5,186.735,668.902,2.0,0.0,0.0,3,8,612.648,0.0,1994,0.0,98028,0.0,21,1994.0,47.737,-122.223,183.019,669.087,0
2,542000.0,4,1.0,143.071,464.515,1.5,0.0,0.0,4,7,332.232,137.16,1922,0.0,98115,0.0,93,1922.0,47.675,-122.294,147.716,464.515,0
6,725000.0,4,2.75,224.825,1018.403,1.0,0.0,0.0,3,8,466.344,271.272,1977,0.0,98007,0.0,38,1977.0,47.622,-122.152,243.406,1226.32,0
3,314950.0,3,2.5,157.006,421.129,2.0,0.0,0.0,3,7,515.112,0.0,2003,0.0,98038,0.0,12,2003.0,47.358,-122.016,170.012,480.773,0
11,375000.0,3,2.0,130.993,936.276,1.0,0.0,0.0,4,6,429.768,0.0,1983,0.0,98072,0.0,32,1983.0,47.759,-122.144,194.167,854.893,0
6,689000.0,3,1.75,204.387,914.166,1.0,0.0,0.0,5,8,457.2,213.36,1978,0.0,98006,0.0,37,1978.0,47.559,-122.136,223.896,894.006,0
12,525000.0,3,2.25,119.845,109.811,2.0,0.0,0.0,3,8,304.8,88.392,2006,0.0,98102,0.0,9,2006.0,47.637,-122.327,120.774,108.604,0
5,360000.0,3,1.5,98.477,578.971,1.0,0.0,0.0,4,7,323.088,0.0,1968,0.0,98118,0.0,47,1968.0,47.533,-122.271,104.051,499.725,0
8,425000.0,3,1.0,115.2,534.192,1.0,0.0,0.0,4,6,377.952,0.0,1948,0.0,98116,0.0,67,1948.0,47.564,-122.398,115.2,534.192,0
3,239950.0,2,1.0,118.916,510.966,1.0,0.0,0.0,3,7,390.144,0.0,1949,0.0,98118,0.0,66,1949.0,47.518,-122.264,117.987,510.966,0
5,615000.0,3,1.75,219.251,677.356,1.0,0.0,0.0,4,8,414.528,304.8,1948,0.0,98136,0.0,67,1948.0,47.527,-122.384,172.8,510.874,0
8,516000.0,4,2.75,205.316,1003.352,1.0,0.0,0.0,4,8,356.616,316.992,1997,0.0,98074,0.0,18,1997.0,47.609,-122.059,205.316,1003.352,0
5,315000.0,2,1.0,71.535,625.33,1.0,0.0,0.0,4,6,234.696,0.0,1943,0.0,98155,0.0,72,1943.0,47.75,-122.312,104.051,855.822,0
10,250000.0,4,2.0,241.548,836.127,1.0,0.0,0.0,3,8,429.768,362.712,1959,0.0,98032,0.0,56,1959.0,47.381,-122.299,241.548,668.902,0
11,250000.0,4,1.5,113.342,455.225,1.0,0.0,0.0,3,6,371.856,0.0,1942,0.0,98118,0.0,73,1942.0,47.529,-122.269,130.993,278.709,0
4,925000.0,4,2.5,270.348,4491.953,1.0,0.0,0.0,4,8,582.168,304.8,1967,0.0,98005,0.0,48,1967.0,47.65,-122.164,256.412,4046.855,0
8,358000.0,3,1.0,106.838,434.879,1.0,0.0,0.0,3,7,350.52,0.0,1955,0.0,98133,0.0,60,1955.0,47.728,-122.336,106.838,631.74,0
9,262000.0,3,2.5,157.935,575.999,2.0,0.0,0.0,3,8,518.16,0.0,1997,0.0,98092,0.0,18,1997.0,47.262,-122.221,159.793,576.463,0
10,500000.0,3,1.75,113.342,684.695,1.0,0.0,0.0,4,7,371.856,0.0,1964,0.0,98008,0.0,51,1964.0,47.633,-122.12,146.787,763.012,0
7,1300000.0,5,1.0,155.148,594.579,1.5,0.0,0.0,3,8,509.016,0.0,1919,0.0,98119,0.0,96,1919.0,47.654,-122.373,177.445,277.13,0
9,500000.0,3,1.75,224.825,6085.239,2.0,0.0,1.0,3,8,737.616,0.0,1984,0.0,98074,0.0,31,1984.0,47.652,-122.087,275.922,1768.502,0
6,675000.0,3,2.25,242.477,836.313,2.0,0.0,0.0,3,9,795.528,0.0,1988,0.0,98052,0.0,27,1988.0,47.691,-122.104,215.535,771.652,0
9,235000.0,3,1.0,89.187,467.302,1.0,0.0,0.0,3,7,292.608,0.0,1955,0.0,98118,0.0,60,1955.0,47.561,-122.28,135.638,501.676,0
3,545000.0,3,1.0,89.187,467.302,1.0,0.0,0.0,3,7,292.608,0.0,1955,0.0,98118,0.0,60,1955.0,47.561,-122.28,135.638,501.676,0
5,350000.0,3,1.0,93.832,869.572,1.0,0.0,0.0,3,6,307.848,0.0,1981,0.0,98033,0.0,34,1981.0,47.687,-122.168,136.567,869.572,0
11,320000.0,2,2.25,144.0,169.734,2.0,0.0,0.0,3,8,472.44,0.0,2008,0.0,98106,0.0,7,2008.0,47.539,-122.368,131.922,169.641,0
7,875000.0,3,2.0,218.322,557.418,1.5,0.0,0.0,4,8,606.552,109.728,1922,0.0,98102,0.0,93,1922.0,47.648,-122.32,186.735,468.231,0
11,325000.0,3,1.5,121.703,278.523,2.0,0.0,0.0,3,7,399.288,0.0,1998,0.0,98144,0.0,17,1998.0,47.587,-122.299,121.703,278.43,0
6,319000.0,4,2.5,233.187,742.481,1.0,0.0,0.0,3,8,490.728,274.32,1978,0.0,98032,0.0,37,1978.0,47.372,-122.285,188.593,742.481,0
1,455000.0,3,1.75,82.684,353.031,1.5,0.0,0.0,3,7,228.6,42.672,1926,0.0,98115,0.0,89,1926.0,47.68,-122.291,118.916,353.031,0
4,330000.0,2,1.0,104.887,356.748,1.0,0.0,0.0,3,7,344.119,0.0,1953,0.0,98106,0.0,62,1953.0,47.531,-122.351,120.774,360.464,0
1,510000.0,4,3.25,183.948,927.915,1.0,0.0,0.0,3,8,408.432,195.072,1980,0.0,98052,0.0,35,1980.0,47.688,-122.111,183.948,833.526,0
4,532000.0,3,1.0,219.251,465.63,1.0,0.0,0.0,3,7,475.488,243.84,1964,0.0,98116,0.0,51,1964.0,47.57,-122.384,157.006,445.934,0
1,775000.0,3,2.5,230.399,465.165,2.0,0.0,0.0,3,8,597.408,158.496,2014,0.0,98117,0.0,1,2014.0,47.697,-122.369,153.29,725.201,0
4,410000.0,3,1.75,200.67,371.612,1.0,0.0,0.0,3,7,329.184,329.184,1953,0.0,98144,0.0,62,1953.0,47.572,-122.309,117.058,297.29,0
3,205000.0,2,1.75,161.651,473.805,1.0,0.0,0.0,3,6,176.784,353.568,1915,0.0,98108,0.0,100,1915.0,47.521,-122.33,133.78,473.805,0
12,585000.0,4,2.5,225.754,628.582,2.0,0.0,0.0,3,8,740.664,0.0,1999,0.0,98177,0.0,16,1999.0,47.729,-122.358,169.083,629.139,0
3,255000.0,2,1.75,181.161,761.805,1.0,0.0,0.0,3,8,594.36,0.0,1975,0.0,98023,0.0,40,1975.0,47.316,-122.382,220.18,743.224,0
9,415000.0,2,1.0,84.542,348.386,1.0,0.0,0.0,3,7,277.368,0.0,1904,0.0,98117,0.0,111,1904.0,47.677,-122.369,107.767,371.612,0
4,459000.0,4,2.0,219.251,657.753,1.0,0.0,0.0,5,6,359.664,359.664,1925,0.0,98126,0.0,90,1925.0,47.526,-122.376,124.49,668.902,0
12,354000.0,3,1.0,104.98,1045.159,1.0,0.0,0.0,3,7,344.424,0.0,1965,0.0,98034,0.0,50,1965.0,47.725,-122.227,130.993,1045.159,0
5,570000.0,3,1.5,120.774,676.984,1.0,0.0,0.0,4,7,396.24,0.0,1965,0.0,98033,0.0,50,1965.0,47.689,-122.187,120.774,848.111,0
2,414500.0,3,1.0,97.548,557.604,1.0,0.0,0.0,3,7,256.032,64.008,1941,0.0,98115,0.0,74,1941.0,47.699,-122.316,109.626,557.697,0
8,185000.0,4,1.0,128.206,622.45,1.0,0.0,0.0,3,7,362.712,57.912,1928,0.0,98168,0.0,87,1928.0,47.487,-122.281,128.206,770.352,0
10,262500.0,3,1.5,149.574,956.065,1.0,0.0,0.0,4,7,490.728,0.0,1961,0.0,98022,0.0,54,1961.0,47.202,-121.999,130.993,718.047,0
5,370000.0,4,2.75,292.644,6272.625,1.0,0.0,0.0,4,9,685.8,274.32,1965,0.0,98092,0.0,50,1965.0,47.338,-122.196,205.316,3009.221,0
1,362500.0,3,1.0,141.213,883.229,1.0,0.0,0.0,3,7,463.296,0.0,1954,0.0,98125,0.0,61,1954.0,47.716,-122.324,126.348,670.667,0
3,536000.0,3,2.5,184.877,687.203,2.0,0.0,0.0,3,9,606.552,0.0,1993,0.0,98072,0.0,22,1993.0,47.77,-122.165,205.316,687.203,0
4,425000.0,5,2.0,232.258,725.015,1.5,0.0,0.0,3,7,478.536,283.464,1921,0.0,98146,0.0,94,1921.0,47.503,-122.348,108.697,713.123,0
6,435000.0,3,2.25,175.587,668.902,1.0,0.0,0.0,4,7,374.904,201.168,1973,0.0,98125,0.0,42,1973.0,47.716,-122.317,183.019,752.607,0
5,435000.0,5,2.0,170.942,858.424,1.0,0.0,0.0,4,7,469.392,91.44,1942,0.0,98133,0.0,73,1942.0,47.731,-122.34,111.484,487.741,0
3,400000.0,2,1.0,113.342,585.289,1.0,0.0,0.0,3,7,231.648,140.208,1942,0.0,98136,0.0,73,1942.0,47.53,-122.387,171.871,453.924,0
6,446000.0,2,1.5,127.277,113.435,2.0,0.0,0.0,3,8,329.184,88.392,2008,0.0,98122,0.0,7,2008.0,47.604,-122.307,144.929,193.331,0
1,1250000.0,3,2.5,251.767,1218.887,1.0,0.0,0.0,3,10,826.008,0.0,1959,0.0,98105,0.0,56,1959.0,47.672,-122.256,290.786,1260.322,0
11,300000.0,3,2.25,163.509,503.627,2.0,0.0,0.0,3,7,536.448,0.0,1991,0.0,98038,0.0,24,1991.0,47.348,-122.037,145.858,557.418,0
8,404500.0,2,1.0,74.322,471.947,1.0,0.0,0.0,3,7,243.84,0.0,1938,0.0,98115,0.0,77,1938.0,47.698,-122.314,144.929,474.734,0
3,910000.0,4,2.5,327.948,4572.871,2.0,0.0,0.0,4,9,1075.944,0.0,1986,0.0,98072,0.0,29,1986.0,47.728,-122.112,348.386,4572.871,0
5,771000.0,3,2.25,165.367,568.566,1.5,0.0,0.0,4,9,423.672,118.872,1927,0.0,98122,0.0,88,1927.0,47.602,-122.286,182.09,517.284,0
